name,co2 uptake,co2 error,n2 uptake,n2 error
4002186_A_pacman,0.1954242,0.01176296,0.1752447,0.009834743
4002186_R_pacman,0.110459,0.008449502,0.08566291,0.006824362
4002713_F_pacman,0.000820617,0.002228893,7.10E-06,8.81E-06
4002713_R_pacman,0,0,0,0
4002967_F_pacman,0.2865291,0.02522268,0.09092155,0.003269757
4002967_R_pacman,0,0,0,0
4003010_A_pacman,0.2862907,0.02685559,0.1336788,0.003877515
4003010_F_pacman,0.2039152,0.04309489,0.07752916,0.005894365
4003010_R_pacman,0,0,0,0
4003052_R_pacman,0.465492,0.02585648,0.2705525,0.01176385
4003159_A_pacman,0.08026281,0.002059787,0.1058574,0.001828699
4003159_F_pacman,0.05432851,0.00358491,0.08292796,0.003525828
4003159_R_pacman,2.92E-06,2.02E-06,5.91E-05,5.09E-05
4003160_A_pacman,0.07890897,0.002819847,0.09935665,0.00290856
4003160_R_pacman,0.06541496,0.002561221,0.08443036,0.002300294
4003161_A_pacman,0.07714937,0.004986524,0.09719534,0.002017639
4003161_F_pacman,0.06720477,0.002399824,0.08163966,0.001928828
4003161_R_pacman,0.04758564,0.003642058,0.05971768,0.003074604
4003168_A_pacman,0.08301543,0.004012023,0.1047253,0.004419164
4003168_R_pacman,0.07355254,0.00418551,0.09236514,0.005724705
4003170_F_pacman,0.1758536,0.01501227,0.1132217,0.01091687
4003170_R_pacman,0,0,1.14E-06,3.16E-06
4003173_F_pacman,0.1787934,0.007105868,0.1064325,0.007649818
4003173_R_pacman,0,0,2.37E-06,6.58E-06
4003216_A_pacman,0.1003859,0.004859276,0.1545639,0.002998496
4003216_R_pacman,0.1017504,0.003176873,0.1422772,0.008110698
4003217_A_pacman,0.1116012,0.004177995,0.1619137,0.00590421
4003217_R_pacman,0.1159607,0.000435478,0.1541049,0.006217292
4003222_F_pacman,0.07711289,0.002899627,0.1317103,0.002165762
4003222_R_pacman,0.003602262,0.000168143,0.01916873,0.001301376
4003225_A_pacman,0.06407911,0.003080082,0.1160661,0.002997956
4003225_R_pacman,0.2940893,0.02856673,0.1318977,0.008268191
4003296_R_pacman,0.3739424,0.1081738,0.04408371,0.008004854
4003319_R_pacman,0.1754112,0.009617291,0.09779985,0.01064995
4003340_A_pacman,0.2695065,0.03568771,0.1664801,0.006642889
4003340_R_pacman,0,0,0,0
4003344_A_pacman,0.1162755,0.004305288,0.1062589,0.005944551
4003344_R_pacman,0.01307477,0.003475218,0.01420164,0.002710401
4003346_A_pacman,0.08304159,0.004488969,0.09165341,0.003790397
4003346_R_pacman,0.01391646,0.001902202,0.01536801,0.001114425
4003347_A_pacman,0.0744075,0.005309643,0.08354835,0.004372656
4003347_R_pacman,0.01677685,0.005297981,0.0200502,0.00267536
4003348_A_pacman,0.07380934,0.002806018,0.08301503,0.004238004
4003348_R_pacman,0.01328136,0.001307931,0.01858455,0.002706238
4003374_R_pacman,0.009648689,0.000423771,0.01901569,0.000538133
4003504_IF_pacman,0.1247879,0.004040529,0.1361137,0.007599111
4003504_R_pacman,0,0,5.17E-07,1.43E-06
4003543_A_pacman,0.09460838,0.002467275,0.1588879,0.00210688
4003543_R_pacman,0.09423849,0.004073856,0.1287016,0.001836912
4003947_R_pacman,0.03326218,0.0105957,0.01004633,0.003202832
4003999_A_pacman,0.6026253,0.0425003,0.2150068,0.02989761
4003999_F_pacman,0.7482713,0.04088932,0.2181748,0.01413364
4003999_R_pacman,0,0,0,0
4004010_R_pacman,1.034897,0.04256106,0.3665374,0.02033032
4004031_F_pacman,0.1017407,0.006217391,0.1098813,0.004499185
4004031_R_pacman,0.1129711,0.009484661,0.1102985,0.005302105
4025260_R_pacman,0.5425506,0.03828546,0.2486565,0.01569742
4060220_F_pacman,0.05678358,0.003141088,0.07094097,0.004635121
4060220_R_pacman,0.0366372,0.002293944,0.0455971,0.001968907
4063171_F_pacman,0.1448213,0.009029842,0.06979057,0.02007803
4063171_R_pacman,0,0,0,0
4063997_F_pacman,0.1387612,0.02734498,0.09706847,0.005619856
4063997_R_pacman,0,0,0,0
4064177_F_pacman,0.0377635,0.002289471,0.04294353,0.002217564
4064177_R_pacman,0,0,0,0
4064287_F_pacman,0.06921879,0.01523294,0.04894287,0.005022073
4064287_R_pacman,0,0,0,0
4067126_R_pacman,0.0185206,0.02585652,0.00121166,0.000913377
4068311_A_pacman,0.6867157,0.05179847,0.1850226,0.01794235
4068311_R_pacman,0,0,0,0
4068312_A_pacman,0.3203916,0.07649458,0.166593,0.02710216
4068312_F_pacman,0.397067,0.04256157,0.0566213,0.01138246
4068312_R_pacman,0,0,0,0
4068723_A_pacman,0.1586816,0.01299705,0.1419987,0.006329675
4068723_F_pacman,0.09813084,0.02163879,0.09221132,0.003100082
4068723_R_pacman,0,0,0,0
4068857_R_pacman,0.5020483,0.03162564,0.1895043,0.01442
4071306_A_pacman,0.3285385,0.01940233,0.171865,0.01672434
4071306_F_pacman,0.3386008,0.04803582,0.1586024,0.0235992
4071306_R_pacman,0,0,0,0
4071964_F_pacman,0.3758865,0.05336279,0.2036469,0.01197672
4071964_R_pacman,0.3086032,0.04427831,0.154115,0.01520863
4071965_IF_pacman,0.2630552,0.03050399,0.106766,0.008273858
4071965_R_pacman,0.001619706,0.001816611,0.000991064,0.000521729
4071966_R_pacman,0.2304886,0.05118585,0.1281831,0.01266287
4072582_F_pacman,0.1094667,0.01737441,0.03509782,0.002962146
4072582_R_pacman,0,0,0,0
4073690_F_pacman,0.125429,0.01878101,0.07578732,0.009654015
4073690_R_pacman,0,0,0,0
4076514_F_pacman,0.1806859,0.05112135,0.04890604,0.009467485
4076514_R_pacman,0,0,0,0
4077415_F_pacman,0.06842107,0.006115619,0.04498286,0.004641253
4077415_R_pacman,0,0,0,0
4078695_F_pacman,0.05449013,0.01024482,0.04462069,0.002732093
4078695_R_pacman,0,0,0,0
4078849_IF_pacman,0.06103773,0.01671959,0.04912547,0.007602475
4078849_R_pacman,0.07195012,0.008059195,0.03707771,0.01722566
4079250_R_pacman,0.07835315,0.01849695,0.05943335,0.007277379
4079252_F_pacman,0.1260583,0.02311644,0.07728006,0.007108056
4079252_R_pacman,0.05190636,0.02359415,0.02999849,0.00671648
4080161_F_pacman,0.03335755,0.004487521,0.02861869,0.00903359
4080161_R_pacman,0,0,0,0
4081472_F_pacman,0.1852486,0.01785839,0.08300298,0.009555488
4081472_R_pacman,0,0,0,0
4083063_F_pacman,0.3271755,0.04843469,0.07579652,0.01344047
4083063_R_pacman,0,0,0,0
4083379_F_pacman,0.1858636,0.03167787,0.1037194,0.01010782
4083379_R_pacman,0.000574427,0.00115736,0.000815835,0.001189295
4083381_F_pacman,0.1496597,0.01441718,0.09418474,0.007808066
4083381_R_pacman,0,0,0,0
4083478_F_pacman,0.1572271,0.01485277,0.08713524,0.01117679
4083478_R_pacman,0,0,0,0
4086705_F_pacman,0.116935,0.007517702,0.07732098,0.001987803
4086705_R_pacman,0,0,1.85E-05,2.78E-05
4088097_A_pacman,0.2270596,0.02123556,0.173249,0.01590598
4088097_F_pacman,0.207033,0.05814421,0.1010224,0.0209976
4088097_R_pacman,0,0,0,0
4089437_F_pacman,0.1301415,0.02155675,0.05778994,0.01852834
4089437_R_pacman,0,0,0,0
4100581_F_pacman,0.2910736,0.0204953,0.2002968,0.005844581
4100581_R_pacman,0,0,0,0
4100809_F_pacman,0.651954,0.02385406,0.3523492,0.01437386
4100809_R_pacman,0,0,0,0
4100883_A_pacman,0.1665327,0.03393343,0.07411051,0.01096262
4100883_F_pacman,0.1632035,0.0245029,0.06742979,0.009755561
4100883_R_pacman,0,0,0,0
4101639_R_pacman,0.06929321,0.004957036,0.07599069,0.002098354
4101733_A_pacman,0.04686225,0.01462472,0.01870351,0.003626555
4101733_F_pacman,0.00330054,0.003414971,0.00203679,0.000344981
4101733_R_pacman,0,0,0,0
4101824_R_pacman,0.1273847,0.006863186,0.1475271,0.003994625
4101930_F_pacman,0.07060049,0.00632046,0.08422543,0.004001555
4101930_R_pacman,0.01258777,0.004480065,0.01039357,0.002886544
4101931_R_pacman,0.06749255,0.004368376,0.07836323,0.004197525
4101997_A_pacman,0.05808353,0.003533678,0.09527984,0.00260432
4101997_F_pacman,0.1163661,0.0163799,0.08547756,0.005097374
4101997_R_pacman,0.149516,0.02131642,0.04704903,0.01051697
4102139_F_pacman,0.3385849,0.004401571,0.1790619,0.007624159
4102139_R_pacman,0,0,0,0
4102142_R_pacman,0.2895043,0.01530682,0.1369328,0.01826632
4102143_F_pacman,0.3079683,0.01087167,0.1910238,0.008212067
4102143_R_pacman,0,0,0,0
4102400_R_pacman,0.05065605,0.003958505,0.06322901,0.003956894
4102401_R_pacman,0.08593154,0.004617266,0.07120323,0.005907172
4103048_R_pacman,0.2275337,0.01763336,0.1391435,0.006408736
4103187_A_pacman,0.08832518,0.005833154,0.151266,0.004033594
4103187_R_pacman,0.0865463,0.004776021,0.1339604,0.004704719
4103259_A_pacman,0.00030488,0.000740865,0.000651116,0.000474636
4103259_R_pacman,0,0,5.56E-06,7.50E-06
4103380_A_pacman,0.6529441,0.03526569,0.2742997,0.02158139
4103380_F_pacman,0.349031,0.09363127,0.1392331,0.01839586
4103380_R_pacman,0,0,0,0
4103669_A_pacman,0.1551595,0.008014265,0.1817347,0.002051097
4103669_R_pacman,0.1590521,0.007650474,0.1763156,0.003681725
4104048_R_pacman,0.01015049,0.008719285,0.0851898,0.03005581
4104056_A_pacman,0.1058052,0.01066656,0.190156,0.008674361
4104056_F_pacman,0.09867849,0.01006024,0.1905206,0.02252086
4104056_R_pacman,0.07905421,0.02404782,0.1419315,0.01706958
4104139_F_pacman,0.1045268,0.01199463,0.0994914,0.006657725
4104139_R_pacman,0.01535163,0.003818892,0.03228233,0.005372333
4104324_F_pacman,0.07647616,0.003612997,0.09122345,0.007578987
4104324_R_pacman,0.0315766,0.002961037,0.04574825,0.002152573
4104329_A_pacman,0.3014959,0.02857434,0.2280057,0.01034864
4104329_R_pacman,0.2951055,0.03966965,0.1840996,0.01564643
4104330_A_pacman,0.2054789,0.01969567,0.1904808,0.01256924
4104330_R_pacman,0.1461628,0.01163816,0.1336756,0.01159628
4104397_A_pacman,0.7112493,0.02233233,0.3273613,0.01818294
4104397_F_pacman,0.332586,0.03606428,0.1638744,0.02411919
4104397_R_pacman,0.04121829,0.0219141,0.01652955,0.005947177
4104426_F_pacman,0.02832967,0.004068559,0.02368159,0.002571559
4104426_R_pacman,0,0,0,0
4104744_R_pacman,0.9033631,0.06277077,0.2287214,0.006203009
4104745_IF_pacman,0.09497943,0.007948418,0.07413965,0.005335194
4104745_R_pacman,0,0,0,0
4104746_IF_pacman,0.05748167,0.004767819,0.07295585,0.002465716
4104746_R_pacman,0.007491913,0.00059102,0.01513576,0.001603588
4104793_A_pacman,0.8285408,0.03368001,0.3096423,0.0118829
4104793_F_pacman,0.6415155,0.09821483,0.1987505,0.0272325
4104793_R_pacman,0,0,0,0
4104798_A_pacman,0.2960351,0.01351455,0.2216835,0.007418411
4104798_F_pacman,0.2838913,0.02358274,0.1942517,0.02020116
4104798_R_pacman,0,0,0,0
4104803_A_pacman,0.3118318,0.008056222,0.2341659,0.01286118
4104803_F_pacman,0.2842715,0.01820304,0.2003344,0.01352565
4104803_R_pacman,0,0,0,0
4104951_F_pacman,0.2486065,0.01111142,0.1414574,0.00899366
4104951_R_pacman,0,0,0,0
4104955_F_pacman,0.2270923,0.03729877,0.1061318,0.01180072
4104955_R_pacman,0,0,0,0
4105064_R_pacman,0.1156023,0.008022403,0.1743632,0.001923838
4105121_A_pacman,0.1379665,0.01478789,0.07811895,0.001650052
4105121_F_pacman,0.1440298,0.01080225,0.08110023,0.004475686
4105121_R_pacman,5.82E-06,1.38E-05,0.000190003,0.000151275
4105348_F_pacman,0.1465901,0.008520472,0.1276193,0.006750724
4105348_R_pacman,0.1743888,0.00902697,0.1145295,0.002678704
4105402_R_pacman,0.1096629,0.006873816,0.1414454,0.004033593
4105549_A_pacman,0.09733488,0.005239804,0.1541507,0.004583852
4105549_F_pacman,0.1096081,0.003765812,0.1443776,0.003169852
4105549_R_pacman,0.01463385,0.001588722,0.02205656,0.001696077
4105816_R_pacman,0.1103459,0.009559524,0.07999005,0.007299791
4105935_F_pacman,0.03638782,0.002064909,0.06661616,0.002597289
4105935_R_pacman,0,0,0,0
4106235_R_pacman,0.3321851,0.01114901,0.1440386,0.01779988
4106236_F_pacman,0.5204757,0.07788215,0.1591723,0.008332664
4106236_R_pacman,0,0,0,0
4106237_R_pacman,0.3485753,0.01819922,0.1396283,0.01276103
4106350_R_pacman,0.1021698,0.003320053,0.1208525,0.003483906
4106367_R_pacman,0.1818383,0.01266743,0.1360208,0.012233
4106444_R_pacman,0.3333322,0.01928069,0.1447889,0.008146745
4106446_R_pacman,0.3000519,0.02221283,0.2057469,0.006729015
4106449_F_pacman,0.3535957,0.01590867,0.2303738,0.009969198
4106449_R_pacman,0.2219246,0.0400069,0.1071546,0.0149964
4106513_R_pacman,0.1238453,0.009904826,0.1176304,0.002717499
4106598_F_pacman,0.07082138,0.01271799,0.04943535,0.002430574
4106598_R_pacman,1.01E-06,2.79E-06,5.53E-06,1.22E-05
4106605_F_pacman,0.2825887,0.02197401,0.2055633,0.005753733
4106605_R_pacman,0,0,0,0
4106749_A_pacman,0.2574118,0.02110314,0.1791421,0.005515819
4106749_R_pacman,0.2613865,0.02848488,0.1683661,0.01332676
4106847_F_pacman,0,0,0,0
4106847_R_pacman,0,0,0,0
4107002_F_pacman,0.1600651,0.01055688,0.09926757,0.004982424
4107002_R_pacman,0,0,0,0
4107041_R_pacman,0.36992,0.03482453,0.2170556,0.002983072
4107065_F_pacman,0.03896468,0.001919875,0.06183138,0.001467066
4107065_R_pacman,0.04307224,0.003101812,0.05544627,0.002207689
4107066_F_pacman,0.03592508,0.002078085,0.05462432,0.001687177
4107066_R_pacman,0.04214938,0.003632858,0.04951017,0.003593598
4107204_F_pacman,0.1119902,0.006834882,0.1593819,0.004928936
4107204_R_pacman,0.1344803,0.005730496,0.1304904,0.003934755
4107226_A_pacman,0.2222276,0.01355418,0.1937668,0.005302255
4107226_F_pacman,0.2613353,0.01055579,0.2122004,0.01017231
4107226_R_pacman,0,0,0,0
4107228_A_pacman,0.167213,0.01196941,0.1691727,0.008990106
4107228_F_pacman,0.1849944,0.008938639,0.1438646,0.006116734
4107228_R_pacman,0.02037896,0.004189911,0.02475701,0.002895412
4107306_R_pacman,0.05986289,0.004716814,0.05329784,0.003498045
4107307_R_pacman,0.00081678,0.001118077,0.000493867,0.000412614
4107308_R_pacman,0.008612438,0.002884453,0.009079805,0.002029672
4107309_R_pacman,0.1254827,0.008222551,0.08916615,0.007266706
4107310_F_pacman,0.06046009,0.003184775,0.055346,0.003845188
4107310_R_pacman,4.94E-05,0.000135608,2.65E-05,5.20E-05
4107326_A_pacman,0.2232682,0.01654093,0.2030347,0.006391529
4107326_R_pacman,0.2320683,0.01809189,0.1956924,0.01010354
4107515_A_pacman,0.02183345,0.006692094,0.001908023,0.000535709
4107515_R_pacman,0,0,0,0
4107591_F_pacman,0.07411127,0.005815375,0.07675688,0.004159406
4107591_R_pacman,0.004482355,0.000456949,0.007817994,0.000826082
4108180_F_pacman,0.01534248,0.00474726,0.01109542,0.001175208
4108180_R_pacman,0,0,0,0
4108273_A_pacman,0.2286379,0.01468677,0.2186505,0.008132164
4108273_F_pacman,0.4271151,0.0477634,0.2234733,0.01516594
4108273_R_pacman,0,0,0,0
4108274_A_pacman,0.09080688,0.004110942,0.1301253,0.00470683
4108274_R_pacman,0.09380253,0.005380868,0.1288763,0.004339255
4108277_A_pacman,0.2328632,0.02271158,0.2226065,0.00627667
4108277_R_pacman,0.4446084,0.04148533,0.2715916,0.01491308
4108279_A_pacman,0.2279468,0.01374227,0.1436324,0.0102263
4108279_R_pacman,0,0,0,0
4108827_F_pacman,0.5161091,0.02733411,0.2215339,0.01069191
4108827_R_pacman,0,0,0,0
4108879_F_pacman,0.2119461,0.007149585,0.1681525,0.009231484
4108879_R_pacman,0,0,0,0
4108895_A_pacman,0.1642409,0.03990637,0.04973489,0.007206615
4108895_F_pacman,1.89E-05,5.26E-05,0,0
4108895_R_pacman,0,0,0,0
4109098_A_pacman,0.04138608,0.002223963,0.1395682,0.00239616
4109098_R_pacman,0.03956313,0.001553542,0.1330188,0.003370727
4109100_A_pacman,0.04020144,0.002131517,0.1543635,0.004327245
4109100_R_pacman,0.0397747,0.001319003,0.1487006,0.00497902
4109207_R_pacman,0.3268029,0.02549927,0.1764844,0.00684135
4109337_A_pacman,0.1474768,0.01393792,0.1679207,0.005642235
4109337_F_pacman,0.1845934,0.01105052,0.1819432,0.008365667
4109337_R_pacman,0,0,0.000147788,0.000181829
4109473_R_pacman,0.06490026,0.002465812,0.1258606,0.00357124
4109632_A_pacman,0.1376692,0.007031487,0.1115018,0.00322748
4109632_F_pacman,0.07694938,0.004664178,0.06500911,0.003453343
4109632_R_pacman,0,0,0,0
4109700_IF_pacman,0.1503554,0.007275706,0.1836373,0.007968724
4109700_R_pacman,0,0,0,0
4110002_IF_pacman,0.2644199,0.04082121,0.1475068,0.01061756
4110002_R_pacman,0,0,0,0
4110039_A_pacman,0.09728088,0.01826045,0.03449524,0.008069023
4110039_F_pacman,0.02098407,0.006272938,0.006356421,0.001122599
4110039_R_pacman,0,0,0,0
4111125_IF_pacman,0.2537003,0.03134662,0.1140376,0.01009004
4111125_R_pacman,0.06754228,0.01472876,0.04118026,0.0156691
4111130_IF_pacman,0.1367274,0.003460435,0.1268915,0.009310156
4111130_R_pacman,0.3012471,0.02346307,0.2004319,0.01412352
4111139_F_pacman,0.135956,0.007676514,0.1197993,0.01003177
4111139_R_pacman,0.2221618,0.02450067,0.1429084,0.006845092
4111140_IF_pacman,0.1244807,0.01445775,0.1142219,0.006338934
4111140_R_pacman,0.1745533,0.04909562,0.09338142,0.01377731
4111141_IF_pacman,0.1257262,0.004632011,0.1056864,0.007740941
4111141_R_pacman,0.05519098,0.01587825,0.04339152,0.007728221
4111413_A_pacman,0.180546,0.01095705,0.1448826,0.004663555
4111413_F_pacman,0.2212091,0.0481657,0.1176329,0.006307771
4111413_R_pacman,0,0,0,0
4111414_F_pacman,0.3469683,0.04473841,0.1804491,0.0135283
4111414_R_pacman,0,0,0,0
4111417_A_pacman,0.3039149,0.01320474,0.1857902,0.006766774
4111417_R_pacman,0,0,0,0
4111486_F_pacman,0.1894881,0.01426998,0.07493834,0.009520871
4111486_R_pacman,0,0,0,0
4111647_R_pacman,0.2913125,0.03319069,0.1675963,0.01288521
4111761_IF_pacman,0.04191227,0.00191457,0.05455826,0.002860588
4111761_R_pacman,0.01106445,0.001171994,0.01839888,0.002444653
4111913_F_pacman,0.3815932,0.04364406,0.0748721,0.001539001
4111913_R_pacman,0,0,2.23E-06,4.79E-06
4111938_A_pacman,0.05005586,0.002346773,0.0805069,0.004199389
4111938_F_pacman,0.04142736,0.00144255,0.06964603,0.002782568
4111938_R_pacman,0.000414996,0.001074227,1.52E-06,4.23E-06
4112022_IF_pacman,0.5880746,0.06955756,0.2175962,0.0286961
4112022_R_pacman,0,0,0,0
4112104_F_pacman,0.1134693,0.02069659,0.0710377,0.004442995
4112104_R_pacman,0,0,0,0
4112174_R_pacman,0.4278103,0.05147459,0.09257461,0.02773592
4112766_A_pacman,0.04944501,0.01601296,0.02074061,0.005630274
4112766_R_pacman,0.03162388,0.01865409,0.001156807,0.000694772
4112907_A_pacman,0.3749928,0.02186871,0.1757534,0.01675712
4112907_F_pacman,0.2989662,0.0479062,0.150227,0.003253651
4112907_R_pacman,0.1279184,0.0150338,0.1335845,0.01120234
4112908_A_pacman,0.365449,0.03405093,0.1025849,0.01907106
4112908_F_pacman,0.2779727,0.0256405,0.1273012,0.01810414
4112908_R_pacman,0.002366502,0.002032141,0.00076969,0.000165794
4113292_F_pacman,0.4637249,0.08830325,0.1806074,0.01730206
4113292_R_pacman,0,0,0,0
4113301_F_pacman,0.4413157,0.03103379,0.1685271,0.01160202
4113301_R_pacman,0,0,0,0
4113377_A_pacman,0.02989904,0.001983525,0.06422425,0.001779628
4113377_F_pacman,0.04584848,0.00250831,0.08227315,0.002090952
4113377_R_pacman,0.04537242,0.01002509,0.000783641,0.000223355
4113539_A_pacman,0.05331835,0.009918525,0.005231975,0.00149231
4113539_F_pacman,0.000186713,0.000267428,5.03E-05,4.35E-05
4113539_R_pacman,0,0,0,0
4113540_A_pacman,0.03856441,0.02989472,0.002781879,0.000462848
4113540_F_pacman,2.02E-05,4.14E-05,5.51E-05,5.16E-05
4113540_R_pacman,0,0,0,0
4113899_IF_pacman,0.3185602,0.06355476,0.1318871,0.01398657
4113899_R_pacman,0,0,0,0
4114561_IF_pacman,0.1782178,0.01677809,0.1292881,0.02075393
4114561_R_pacman,0,0,0,0
4115042_F_pacman,0.0402515,0.003930477,0.05587156,0.002776314
4115042_R_pacman,0.05745718,0.003820087,0.05388122,0.001847132
4115085_A_pacman,0.02883129,0.001157928,0.0582471,0.001501161
4115085_F_pacman,0.03191752,0.01923005,0.02069254,0.001982524
4115085_R_pacman,0,0,0,0
4115132_F_pacman,0.07958195,0.009067442,0.1102644,0.003381062
4115132_R_pacman,0.0147712,0.000983804,0.02438818,0.001694602
4115419_F_pacman,0.07289179,0.008612079,0.169946,0.01160507
4115419_R_pacman,0.1327023,0.1190693,0.2065443,0.06974026
4115784_A_pacman,0.06540575,0.002783302,0.1353753,0.003257161
4115784_F_pacman,0.06857686,0.001527109,0.1278371,0.004598611
4115784_R_pacman,0.0274103,0.002045934,0.03797265,0.002530642
4115828_F_pacman,0.1504922,0.02633631,0.08969588,0.00949711
4115828_R_pacman,0,0,0,0
4116851_F_pacman,0.1076341,0.01005014,0.09446884,0.00668486
4116851_R_pacman,0.01166887,0.001710839,0.01985163,0.002527682
4116853_F_pacman,0.1603892,0.009843005,0.09157807,0.008907503
4116853_R_pacman,0.01080232,0.000535915,0.02328827,0.001555014
4117233_A_pacman,0.2996622,0.05078693,0.1124899,0.0101205
4117233_R_pacman,0,0,0,0
4117291_R_pacman,0.08578251,0.005063703,0.1524214,0.004253837
4117296_A_pacman,0.1297424,0.005735383,0.1445587,0.005031819
4117296_F_pacman,0.08991052,0.003943812,0.09621018,0.00519731
4117296_R_pacman,0.1046523,0.005921431,0.07840416,0.007345209
4117429_IF_pacman,0.09427647,0.03713267,0.06355167,0.01634979
4117429_R_pacman,0,0,0,0
4117523_F_pacman,0.1266046,0.005669235,0.150021,0.002885759
4117523_R_pacman,0,0,0,0
4118036_IF_pacman,0.07161766,0.003811157,0.06753382,0.002997577
4118036_R_pacman,0.0735603,0.007943742,0.06443539,0.005689475
4118037_R_pacman,0.09820269,0.01668723,0.07071361,0.001365595
4118040_IF_pacman,0.1198803,0.01172981,0.0789929,0.008552056
4118040_R_pacman,0.1103646,0.005530608,0.07804006,0.005422827
4118050_F_pacman,0.09461712,0.002705546,0.1426511,0.006675007
4118050_R_pacman,0.0950959,0.000861334,0.1300843,0.002401057
4118051_A_pacman,0.1216345,0.004490648,0.1449311,0.006335341
4118051_R_pacman,0.1062138,0.003644363,0.1323922,0.007468846
4118052_A_pacman,0.06869935,0.002911963,0.1170018,0.002476358
4118052_R_pacman,0.06268037,0.004929128,0.1019141,0.003430723
4118071_F_pacman,0.3816175,0.02803136,0.2236538,0.01012123
4118071_R_pacman,0.02787977,0.02072758,0.000919648,0.000657543
4118432_F_pacman,0.1656471,0.01185543,0.1530398,0.006814175
4118432_R_pacman,0.1209638,0.02838337,0.0933085,0.005609871
4118433_F_pacman,0.2266727,0.01929861,0.182773,0.003659159
4118433_R_pacman,0,0,0,0
4118434_R_pacman,0.2128323,0.0245579,0.1745055,0.006270753
4118507_R_pacman,0.5784076,0.03662364,0.1375358,0.01339969
4118599_A_pacman,0.22775,0.02295828,0.2063623,0.01461569
4118599_F_pacman,0.3785727,0.02385804,0.2065487,0.004986472
4118599_R_pacman,0.000973544,0.001912476,0.001716409,0.002145435
4118807_F_pacman,0.1809681,0.02800302,0.07622207,0.006558568
4118807_R_pacman,1.22E-06,3.38E-06,3.89E-05,6.93E-05
4118911_F_pacman,0.07235698,0.004087893,0.08489671,0.005847215
4118911_R_pacman,1.10E-05,1.68E-05,0.000337927,0.000348207
4118922_IA_pacman,0.0783779,0.004095991,0.08881458,0.003635969
4118922_IF_pacman,0.06168595,0.009387398,0.08068686,0.002949607
4118922_R_pacman,0.06657858,0.005134102,0.0768249,0.003463205
4118952_A_pacman,0.2983148,0.01343225,0.1403181,0.01690882
4118952_R_pacman,0.2159648,0.02810696,0.09137085,0.01037993
4118953_A_pacman,0.2900111,0.01513108,0.137563,0.01118361
4118953_F_pacman,0.2007587,0.0209769,0.0882881,0.006151093
