name,n_atom,ave_mass,Volume,Density,sg,Di,Df,Dif,VF,PV,ASA,NASA,topology,catention,dimension,f-sbu-chi-0,f-sbu-chi-1,f-sbu-chi-2,f-sbu-chi-3,f-sbu-Z-0,f-sbu-Z-1,f-sbu-Z-2,f-sbu-Z-3,f-sbu-I-0,f-sbu-I-1,f-sbu-I-2,f-sbu-I-3,f-sbu-T-0,f-sbu-T-1,f-sbu-T-2,f-sbu-T-3,f-sbu-S-0,f-sbu-S-1,f-sbu-S-2,f-sbu-S-3,mc-chi-0,mc-chi-1,mc-chi-2,mc-chi-3,mc-Z-0,mc-Z-1,mc-Z-2,mc-Z-3,mc-I-0,mc-I-1,mc-I-2,mc-I-3,mc-T-0,mc-T-1,mc-T-2,mc-T-3,mc-S-0,mc-S-1,mc-S-2,mc-S-3,D_mc-chi-0,D_mc-chi-1,D_mc-chi-2,D_mc-chi-3,D_mc-Z-0,D_mc-Z-1,D_mc-Z-2,D_mc-Z-3,D_mc-I-0,D_mc-I-1,D_mc-I-2,D_mc-I-3,D_mc-T-0,D_mc-T-1,D_mc-T-2,D_mc-T-3,D_mc-S-0,D_mc-S-1,D_mc-S-2,D_mc-S-3,f-link-chi-0,f-link-chi-1,f-link-chi-2,f-link-chi-3,f-link-Z-0,f-link-Z-1,f-link-Z-2,f-link-Z-3,f-link-I-0,f-link-I-1,f-link-I-2,f-link-I-3,f-link-T-0,f-link-T-1,f-link-T-2,f-link-T-3,f-link-S-0,f-link-S-1,f-link-S-2,f-link-S-3,lc-chi-0,lc-chi-1,lc-chi-2,lc-chi-3,lc-Z-0,lc-Z-1,lc-Z-2,lc-Z-3,lc-I-0,lc-I-1,lc-I-2,lc-I-3,lc-T-0,lc-T-1,lc-T-2,lc-T-3,lc-S-0,lc-S-1,lc-S-2,lc-S-3,lc-alpha-0,lc-alpha-1,lc-alpha-2,lc-alpha-3,D_lc-chi-0,D_lc-chi-1,D_lc-chi-2,D_lc-chi-3,D_lc-Z-0,D_lc-Z-1,D_lc-Z-2,D_lc-Z-3,D_lc-I-0,D_lc-I-1,D_lc-I-2,D_lc-I-3,D_lc-T-0,D_lc-T-1,D_lc-T-2,D_lc-T-3,D_lc-S-0,D_lc-S-1,D_lc-S-2,D_lc-S-3,D_lc-alpha-0,D_lc-alpha-1,D_lc-alpha-2,D_lc-alpha-3,func-chi-0,func-chi-1,func-chi-2,func-chi-3,func-Z-0,func-Z-1,func-Z-2,func-Z-3,func-I-0,func-I-1,func-I-2,func-I-3,func-T-0,func-T-1,func-T-2,func-T-3,func-S-0,func-S-1,func-S-2,func-S-3,func-alpha-0,func-alpha-1,func-alpha-2,func-alpha-3,D_func-chi-0,D_func-chi-1,D_func-chi-2,D_func-chi-3,D_func-Z-0,D_func-Z-1,D_func-Z-2,D_func-Z-3,D_func-I-0,D_func-I-1,D_func-I-2,D_func-I-3,D_func-T-0,D_func-T-1,D_func-T-2,D_func-T-3,D_func-S-0,D_func-S-1,D_func-S-2,D_func-S-3,D_func-alpha-0,D_func-alpha-1,D_func-alpha-2,D_func-alpha-3,KH,error,co2,co2_error,n2,n2_error
c7dt03415f2_1_R,1014,11.90448809,13274.3,1.51003,179,4.93063,2.05998,4.86439,0.4338,0.287279,0,484.055,qtz,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.509725,0.1745438,0.003746537,0.000638037,0.09784591,0.007383691
c7dt03758a2_1_R,198,9.586626263,2380.43,1.32413,15,4.22822,3.64201,4.10411,0.4268,0.322324,543.056,0,sql,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.49E-06,2.15E-07,0.001160466,0.000289513,0.08907929,0.01191102
c7dt03758a2_2_R,198,9.331224498,2360.78,1.29957,15,4.31491,3.63212,4.26651,0.423,0.325491,513.266,0,sql,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62E-05,5.19E-06,0.001241851,0.000557974,0.07314444,0.009773579
c7dt03758a2_5_R,135,9.351244444,1500.9,1.39673,2,3.19471,1.17432,3.19471,0.3664,0.262327,0,0,sql,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09E-07,1.30E-08,0,0,0,0
c7dt03783j2_2_R,360,8.552044444,4329.35,1.18086,15,6.37558,4.47859,6.37558,0.5596,0.473891,1652.02,0,umc,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005879628,0.0051065,0.004713334,0.000464412,0.3604437,0.009818175
c7dt03783j2_3_R,264,9.840727273,5150.23,0.837632,15,8.66926,7.56293,8.66926,0.6936,0.828049,2066.04,0,umc,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001693601,0.001879675,0.000572921,6.80E-05,0.14782,0.005048829
c7dt04484d2_1_R,256,9.191609375,3236.67,1.20725,4,5.55465,3.62286,5.53628,0.5156,0.427086,999.819,0,sqp,1,3,79.9774,127.728,188.8272,257.04,1321,2316,2592,1404,10,18,24,30,42,96,102,66,6.8418,13.3854,17.7552,16.9554,2.7225,22.044,21.0375,47.289,900,930,900,2010,1,4,5,10,16,36,60,124,1.7161,3.8514,5.0435,9.9036,0,-6.76,-4.5,-12.16,0,89,120,233,0,0,0,0,0,7,5,9,0,2.3,2.7,5.54,159.09536,323.7276,583.15572,788.58376,575.6,1204.8,1923.6,2209.6,24.8,50.4,92.8,126,143.2,374.4,577.6,664.4,9.222,22.5148,36.61472,46.81612,11.1856,10.455,23.5786,31.0579,60.25,57,127.75,142,1,1.25,2.5,3.75,1.75,5.25,9.75,14.375,0.5403,0.710325,1.395,1.863975,34.7575,86.7275,142.39,210.4479381,0,0.9125,1.035,2.82125,0,2,2.25,9.875,0,0,0,0,0,-2,-3.25,-5.875,0,-0.04,-0.045,0.24,0,-6.45,-7.425,-11.90622125,2.9584,2.193,6.278,10.9048,16,12,26,34,0.25,0.25,0.75,1.25,0.25,1,2,1.75,0.133225,0.140525,0.348575,0.476325,7.0225,14.9725,35.91692075,37.52576225,0,0.2225,0.755,1.13,0,0.5,2.75,5.75,0,0,0,0,0,-0.75,-1.25,-0.5,0,-0.01,0.07,0.26,0,-1.5,-2.8017775,-0.4553325,0.001369204,0.000219099,0.004168204,0.000837203,0.2337771,0.02013876
c7dt04566b2_3_R,280,9.755246076,2686.91,1.6881,9,2.84728,1.72127,2.84728,0.346,0.204965,0,0,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.05E-10,4.28E-10,0,0,0,0
c7dt04566b2_6_R,148,13.66500609,2226.53,1.50833,2,4.80806,4.03828,4.76244,0.4782,0.317038,640.465,54.0914,pcu,2,3,183.622,383.271,834.8608,1203.9632,2770,6168,8920,11810,22,54,100,154,154,424,680,872,14.7494,38.7118,68.1012,98.8466,2.7225,27.72,29.4525,73.9365,900,1170,1260,2400,1,5,7,17,25,60,120,190,1.7161,4.8077,7.0609,13.7943,0,-8.55,-6.3,-16.76,0,111,168,430,0,0,0,0,0,13,11,47,0,2.88,3.78,11.74,215.2544667,373.983,643.0142667,873.0332,1047.333333,1840,2958.666667,3872.666667,24,50,84,108.6666667,134,340,494.6666667,515.3333333,11.75173333,26.46233333,41.62093333,51.02846667,10.9696,13.6,34.86506667,28.15253333,59,74,130.6666667,94.33333333,1,1.666666667,4.333333333,3.666666667,3.666666667,14,20.66666667,13,0.542766667,0.952233333,1.8625,1.491966667,36.98,123.5466667,208.9785613,164.8118947,0,1.083333333,2.763333333,2.866666667,0,2.333333333,14.33333333,14.66666667,0,0,0,0,0,-2.333333333,1.666666667,1.333333333,0,-0.046666667,0.713333333,0.706666667,0,-7.9,-2.11422,-2.21422,10.56026667,6.766,13.532,30.85826667,54,36,72,162,0.666666667,0.666666667,1.333333333,2.666666667,0.666666667,2,4,6.666666667,0.336066667,0.364466667,0.728933333,1.429466667,9.325066667,28.17466667,56.34933333,93.84906667,0,0.953333333,1.906666667,2.86,0,2,4,6,0,0,0,0,0,-1.333333333,-2.666666667,-4,0,-0.04,-0.08,-0.12,0,-5.04,-10.08,-15.12,1.18E-05,9.00E-07,0.005237053,0.002223114,0.1798769,0.01146645
c7dt04659f2_3_R,272,8.999911765,3281.5,1.23878,15,5.36981,3.52896,5.34656,0.4594,0.370848,624.482,0,sql,2,2,170.617,313.248,672.9868,916.608,2698,5784,7408,8352,20,44,76,112,120,308,428,512,13.5636,32.8444,52.3932,69.5088,2.7225,27.72,25.245,55.209,900,1170,1080,2100,1,5,6,12,25,55,90,140,1.7161,4.8077,6.0522,10.8468,0,-8.55,-5.4,-13.66,0,111,144,290,0,0,0,0,0,14,12,32,0,2.88,3.24,7.44,286.2188,592.9292,991.3630667,1245.524333,1240.666667,2709.333333,3706.666667,4030.666667,44.66666667,92,154.6666667,202,246.6666667,617.3333333,849.3333333,920.6666667,17.96893333,43.67853333,65.3072,76.03966667,10.9696,11.016,23.36373333,18.73866667,59,60,107.3333333,82.66666667,1,1.333333333,2.666666667,2.333333333,2,6,8,7.333333333,0.542766667,0.759733333,1.3,1.126966667,36.98,95.67333333,136.635076,129.9617427,0,0.92,1.48,1.91,0,2,6,7,0,0,0,0,0,-2,-1.333333333,-2.333333333,0,-0.04,0.213333333,0.193333333,0,-6.6,-4.671406667,-7.371406667,10.68311111,16.66106667,32.72204444,45.752,106.6666667,188.4444444,209.7777778,256.8888889,1,2,3.888888889,5.888888889,5.333333333,13.55555556,21.77777778,30.22222222,0.645677778,1.385666667,2.176788889,3.052455556,105.4833333,228.7533333,336.3973442,482.7969577,0,0.606666667,2.534444444,4.373333333,0,5.777777778,17.33333333,35.44444444,0,0,0,0,0,-0.555555556,-1.555555556,-0.666666667,0,0.084444444,0.386666667,1.035555556,0,-0.4,-3.60474,2.564347778,4.24E-05,7.69E-06,0.003469896,0.001007856,0.2133861,0.01999799
c7dt04838f2_1_R,624,9.476273077,7824.92,1.25487,14,5.92267,3.12677,5.92267,0.4682,0.373106,0,662.957,fes,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000208887,8.08E-05,0.002884032,0.00164286,0.2136882,0.01943942
c7dt04838f2_1_R,624,9.476273077,7824.92,1.25487,14,5.92267,3.12677,5.92267,0.4682,0.373106,0,662.957,fes,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000208887,8.08E-05,0.002884032,0.00164286,0.2136882,0.01943942
c7fd00085e2_2_R,66,12.42560606,835.837,1.62926,2,4.95019,4.49382,4.94851,0.4292,0.263433,638.884,0,,1,2,160.3628,317.5808,891.3064,931.8272,5588,10208,14122,9632,18,44,92,116,140,412,650,556,12.0072,34.9524,60.9018,62.2836,3.1684,36.7392,29.1564,42.6488,2401,2352,3675,2744,1,6,7,8,36,84,120,144,2.0164,6.2196,7.4408,8.52,0,-9.96,-3.92,-9.72,0,246,268,336,0,0,0,0,0,22,22,24,0,4.14,4.7,5.36,215.9148,413.842,664.8888,827.8358,924,1756,2508,2564,30,60,96,122,156,380,488,498,12.8062,28.8916,41.8008,47.2298,11.8336,8.772,20.6056,25.5936,64,48,112,72,1,1,2,3,1,3,5,5,0.5329,0.5621,1.095,1.0877,28.09,59.89,87.98,86.995366,0,0.89,0.89,2.88,0,2,2,15,0,0,0,0,0,-2,-3,-2,0,-0.04,-0.04,0.7,0,-6,-6,-0.51422,10.5376,15.482,29.2836,35.1516,56.5,69.5,129,174,1,2,3.5,4,5,13.5,16.5,17.5,0.5477,0.9973,1.68355,2.1032,41.425,130.241307,186.137614,224.6188415,0,1.355,1.775,2.045,0,5,8,6.5,0,0,0,0,0,-0.5,1,-1.5,0,0.15,0.34,0.12,0,-5.453555,-4.00711,-10.403555,8.55E-05,1.14E-05,0.01854302,0.005153084,0.4924815,0.02178962
c7nj00188f2_2_R,264,8.182257576,2500.85,1.4343,14,2.57961,1.17086,2.57048,0.3584,0.249878,0,0,hcb,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44E-09,1.08E-09,0,0,0,0
c7nj00188f2_3_R,356,8.950172899,3593.6,1.47231,14,3.21951,1.2463,2.85885,0.3468,0.235548,0,0,pcu,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.03E-07,5.98E-07,0,0,0,0
c7nj00540g2_R,110,9.698348982,1666.57,1.06296,15,5.61439,4.77358,5.61439,0.5302,0.498798,1333.83,0,sql,2,2,108.367,206.7904,411.346,474.912,1299,3204,3850,2592,13,28,46,56,82,224,262,168,8.4016,20.2552,30.2938,31.724,3.5344,37.2992,28.764,48.4664,729,1242,972,1404,1,6,6,10,36,84,108,156,1.5876,5.5692,5.8212,8.6436,0,-8.56,-4.02,-6.98,0,116,126,218,0,0,0,0,0,22,18,34,0,3.14,2.94,5.74,176.7454,382.653,610.6244,724.308,739,1656,2438,2442,27,58,92,114,150,378,552,578,11.7235,28.567,42.9404,47.1094,10.9696,11.016,24.21493333,21.67733333,59,60,121.3333333,108.3333333,1,1.333333333,2.666666667,2.666666667,2,6,9.333333333,10.66666667,0.542766667,0.759733333,1.395,1.419466667,36.98,95.67333333,143.7708713,174.5908713,0,0.92,1.2,1.956666667,0,2,4,5.666666667,0,0,0,0,0,-2,-2,-3.333333333,0,-0.04,0.086666667,0.053333333,0,-6.6,-5.635703333,-10.93570333,9.2416,23.256,46.9376,51.072,49,126,224,189,1,3,6,7,9,27,45,45,0.5625,1.7325,3.15,3.1425,54.76,250.86,422.592614,434.537842,0,1.47,2.8,4.48,0,3,10,22,0,0,0,0,0,0,3,6,0,-0.06,0.3,1.06,0,-11.7,-12.70711,-6.92133,6.28E-05,1.21E-05,0.001390428,0.000217032,0.1996036,0.01365781
c7nj01509g2_R,284,10.17172535,2951,1.62551,15,2.48644,1.47879,2.48106,0.3472,0.213595,0,0,pcu,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.59E-16,3.27E-16,0,0,0,0
c7nj01509g2_R,284,10.17172535,2951,1.62551,15,2.48644,1.47879,2.48106,0.3472,0.213595,0,0,pcu,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.59E-16,3.27E-16,0,0,0,0
c7nj02904g2_1_R,88,10.41589077,1123.47,1.35477,2,4.22907,2.83701,4.01008,0.436,0.321826,0,425.686,flu,1,3,216.734,413.5808,889.2024,1203.9296,2598,6408,8604,8016,26,56,100,144,164,448,588,544,16.8032,40.5104,66.6,84.42,3.5344,37.2992,33.558,63.0364,729,1242,1134,1674,1,6,7,13,36,84,126,174,1.5876,5.5692,6.7914,10.4958,0,-8.56,-4.69,-9.09,0,116,147,289,0,0,0,0,0,22,21,49,0,3.14,3.43,8.05,293.0149,621.1502,992.9908,1174.982,1270,2762,4042,4196,43,92,146,180,238,592,850,934,19.1747,45.9544,68.569,77.3596,10.9696,11.016,23.36373333,18.73866667,59,60,107.3333333,82.66666667,1,1.333333333,2.666666667,2.333333333,2,6,8,7.333333333,0.542766667,0.759733333,1.3,1.126966667,36.98,95.67333333,136.635076,129.9617427,0,0.92,1.48,1.91,0,2,6,7,0,0,0,0,0,-2,-1.333333333,-2.333333333,0,-0.04,0.213333333,0.193333333,0,-6.6,-4.671406667,-7.371406667,9.2416,19.08106667,37.4528,40.63466667,49,102.6666667,182,200.6666667,1,2.333333333,4.666666667,5.333333333,5.666666667,17,28.33333333,35,0.5625,1.3375,2.475,2.88,54.76,175.8733333,318.235076,412.4617427,0,0.816666667,1.866666667,2.846666667,0,1.666666667,6.666666667,8.666666667,0,0,0,0,0,-1.333333333,-0.666666667,-2.666666667,0,-0.033333333,0.2,0.16,0,-6.5,-8.471406667,-16.27140667,5.32E-05,7.70E-06,0.000590953,0.00019161,0.06161825,0.01361932
c7nj02904g2_2_R,364,10.1826713,5598.6,1.09934,14,5.32496,3.69453,5.29853,0.532,0.483926,1235.37,0,,1,3,213.7372,394.716,940.6854,1163.708,2335,6004,7804,7150,26,58,108,144,180,510,640,562,16.5506,42.5522,67.8072,79.2864,2.4025,32.767,25.42,44.609,625,1175,912.5,1375,1,6.5,6.5,11,42.5,98,119,160.5,1.9321,6.38705,6.67895,9.9941,0,-11.065,-6.325,-11.73,0,115.5,126,220,0,0,0,0,0,27.5,23.5,45.5,0,4.44,4.23,8.1,293.0149,621.1502,992.9908,1174.982,1270,2762,4042,4196,43,92,146,180,238,592,850,934,19.1747,45.9544,68.569,77.3596,11.1424,10.5672,22.81210667,18.49973333,60,57.6,108.2666667,85.33333333,1,1.266666667,2.533333333,2.266666667,1.8,5.4,7.2,7.066666667,0.540793333,0.720206667,1.259,1.126413333,35.202,88.51666667,126.9040608,127.9253941,0,0.914,1.362,1.884,0,2,5.2,6.4,0,0,0,0,0,-2,-1.466666667,-2.666666667,0,-0.04,0.162666667,0.138666667,0,-6.48,-4.937125333,-8.297125333,9.2416,18.63393333,36.3812,38.19633333,49,100.3333333,171.5,182.5833333,1,2.291666667,4.583333333,5.041666667,5.458333333,16.375,26.79166667,31.875,0.5625,1.3146875,2.379375,2.6615625,54.76,174.7941667,307.698845,379.6946783,0,0.837083333,1.965833333,2.762083333,0,1.708333333,7.583333333,9.208333333,0,0,0,0,0,-1.416666667,-0.583333333,-2.208333333,0,-0.034166667,0.265,0.2325,0,-6.6625,-7.664258333,-14.00175833,0.000592582,0.000218084,0.00560503,0.001708698,0.2997039,0.02641866
c7nj02904g2_2_R,364,10.1826713,5598.6,1.09934,14,5.32496,3.69453,5.29853,0.532,0.483926,1235.37,0,,1,3,213.7372,394.716,940.6854,1163.708,2335,6004,7804,7150,26,58,108,144,180,510,640,562,16.5506,42.5522,67.8072,79.2864,2.4025,32.767,25.42,44.609,625,1175,912.5,1375,1,6.5,6.5,11,42.5,98,119,160.5,1.9321,6.38705,6.67895,9.9941,0,-11.065,-6.325,-11.73,0,115.5,126,220,0,0,0,0,0,27.5,23.5,45.5,0,4.44,4.23,8.1,293.0149,621.1502,992.9908,1174.982,1270,2762,4042,4196,43,92,146,180,238,592,850,934,19.1747,45.9544,68.569,77.3596,11.1424,10.5672,22.81210667,18.49973333,60,57.6,108.2666667,85.33333333,1,1.266666667,2.533333333,2.266666667,1.8,5.4,7.2,7.066666667,0.540793333,0.720206667,1.259,1.126413333,35.202,88.51666667,126.9040608,127.9253941,0,0.914,1.362,1.884,0,2,5.2,6.4,0,0,0,0,0,-2,-1.466666667,-2.666666667,0,-0.04,0.162666667,0.138666667,0,-6.48,-4.937125333,-8.297125333,9.2416,18.63393333,36.3812,38.19633333,49,100.3333333,171.5,182.5833333,1,2.291666667,4.583333333,5.041666667,5.458333333,16.375,26.79166667,31.875,0.5625,1.3146875,2.379375,2.6615625,54.76,174.7941667,307.698845,379.6946783,0,0.837083333,1.965833333,2.762083333,0,1.708333333,7.583333333,9.208333333,0,0,0,0,0,-1.416666667,-0.583333333,-2.208333333,0,-0.034166667,0.265,0.2325,0,-6.6625,-7.664258333,-14.00175833,0.000592582,0.000218084,0.00560503,0.001708698,0.2997039,0.02641866
c7nj04355d2_R,106,9.618641509,1234.09,1.37192,15,4.46723,1.29747,4.27356,0.419,0.305411,0,235.611,pts,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002751511,0.000938285,0.001137093,0.000544105,0.2630862,0.0415784
c7nj05125e2_3_R,149,8.313194631,1852.81,1.11013,148,5.12863,3.45296,5.12863,0.4754,0.42824,742.418,0,kgd,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03559859,0.004013299,0.004627129,0.000974262,0.09739546,0.003298091
c7nj05125e2_4_R,608,9.355131579,6927.88,1.36334,14,5.68145,2.54271,5.66906,0.4128,0.302786,0,335.156,hcb,2,2,78.4438,124.5696,228.6091,285.192,3184.5,5364,5024,2712,10.5,19,31,36,50,117,119,68,8.52135,17.1858,25.9957,24.486,2.8561,23.5248,21.5475,42.20775,2304,2472,1440,1800,1,4.5,5,10,20.5,43.5,69,92,2.1904,5.7054,5.698,8.362,0,-6.315,-4.3,-8.075,0,164.5,210,442.5,0,0,0,0,0,11,8,26,0,2.805,3.55,9.15,438.9937,1000.467,1677.0666,2012.556,1564,3852,5394,5178,73,156,264,336,420,1068,1590,1758,28.0209,71.61,109.4904,123.9276,9.2416,15.504,30.3696,14.44,49,84,105,49,1,2,4,2,4,12,16,10,0.5625,1.155,1.695,0.855,54.76,167.24,205.085228,116.972614,0,0.98,2.17,1.33,0,2,13,7,0,0,0,0,0,-2,0,-1,0,-0.04,0.74,0.36,0,-7.8,1.88578,-1.00711,9.2416,22.63584,52.541232,27.16544,49,122.64,158.13,124.67,1,2.92,7.22,3.61,8.6,29.94,36.47,27.71,0.5625,1.6863,2.868,1.853775,54.76,244.1704,365.3644402,263.1623128,0,1.4308,4.6655,2.0384,0,2.92,27.95,7.46,0,0,0,0,0,-1.54,8.97,1.3,0,-0.0584,1.591,0.2358,0,-11.388,4.054427,-8.8484747,2.81E-05,2.30E-06,0.000151637,1.53E-05,0.02638988,0.004310693
c7qi00734e2_2_R,816,8.347019608,7714.36,1.46612,61,2.11723,1.1917,2.04558,0.3104,0.211715,0,0,sql,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79E-26,1.16E-26,0,0,0,0
c7qi00765e2_1_R,194,14.03647423,3083.02,1.46672,72,5.61494,4.15564,5.61494,0.4874,0.332305,1082.57,0,pcu,1,3,93.90018,166.54336,233.532,379.24608,1394.4,2363.2,3813.6,2049.6,13,24,36,48,60,144,180,144,8.68498,17.076,27.56584,27.648,2.7225,20.064,34.3068,68.112,900,840,1464,2376,1,4,8,15.2,16,48,92.8,147.2,1.7161,3.93,8.04864,13.02664,0,-5.56,-7.592,-16.2,0,92,191.2,376.8,0,0,0,0,0,4,8.8,24,0,2.24,4.336,9.968,74.12538,143.37184,198.97376,144.18304,354.6,686.8,880.4,541.6,9.2,18.4,25.2,18.4,43.6,97.2,112,60.8,4.4406,9.48328,12.25532,7.59272,9.2416,15.80192,31.3728,22.08256,49,85.4,138.6,95.2,1,2,3.8,2.4,4,11.6,16.4,4.8,0.5625,1.152,1.8645,1.098,54.76,161.468,209.768614,89.4340912,0,0.882,1.232,0.032,0,1.8,6.8,3.2,0,0,0,0,0,-1.8,-0.6,2.4,0,-0.036,0.364,0.336,0,-7.02,-0.22711,5.674312,10.624,16.91861333,19.31722667,16.62677333,57,90.53333333,104.0666667,83.53333333,1,1.733333333,2,1.8,3.733333333,7.2,7.333333333,7.333333333,0.546713333,0.963,1.112,0.9475,40.536,86.03733333,103.804,93.1025228,0,0.130666667,0.572666667,0.856,0,0.266666667,1.266666667,2.8,0,0,0,0,0,0,-0.733333333,-0.866666667,0,-0.005333333,-0.025333333,0.044,0,-1.04,-3.98,-3.741422,2.51E-05,9.60E-07,0.001034331,0.000161516,0.143616,0.008373515
