N_atoms,cell_00_0,cell_01_0,cell_02_0,cell_10_0,cell_11_0,cell_12_0,cell_20_0,cell_21_0,cell_22_0,volume_0,LCD_0,PLD_0,LFPD_0,density_0,VF_0,PV_0,f-sbu-chi-0,f-sbu-chi-1,f-sbu-chi-2,f-sbu-chi-3,f-sbu-Z-0,f-sbu-Z-1,f-sbu-Z-2,f-sbu-Z-3,f-sbu-I-0,f-sbu-I-1,f-sbu-I-2,f-sbu-I-3,f-sbu-T-0,f-sbu-T-1,f-sbu-T-2,f-sbu-T-3,f-sbu-S-0,f-sbu-S-1,f-sbu-S-2,f-sbu-S-3,mc-chi-0,mc-chi-1,mc-chi-2,mc-chi-3,mc-Z-0,mc-Z-1,mc-Z-2,mc-Z-3,mc-I-0,mc-I-1,mc-I-2,mc-I-3,mc-T-0,mc-T-1,mc-T-2,mc-T-3,mc-S-0,mc-S-1,mc-S-2,mc-S-3,D_mc-chi-0,D_mc-chi-1,D_mc-chi-2,D_mc-chi-3,D_mc-Z-0,D_mc-Z-1,D_mc-Z-2,D_mc-Z-3,D_mc-I-0,D_mc-I-1,D_mc-I-2,D_mc-I-3,D_mc-T-0,D_mc-T-1,D_mc-T-2,D_mc-T-3,D_mc-S-0,D_mc-S-1,D_mc-S-2,D_mc-S-3,f-link-chi-0,f-link-chi-1,f-link-chi-2,f-link-chi-3,f-link-Z-0,f-link-Z-1,f-link-Z-2,f-link-Z-3,f-link-I-0,f-link-I-1,f-link-I-2,f-link-I-3,f-link-T-0,f-link-T-1,f-link-T-2,f-link-T-3,f-link-S-0,f-link-S-1,f-link-S-2,f-link-S-3,lc-chi-0,lc-chi-1,lc-chi-2,lc-chi-3,lc-Z-0,lc-Z-1,lc-Z-2,lc-Z-3,lc-I-0,lc-I-1,lc-I-2,lc-I-3,lc-T-0,lc-T-1,lc-T-2,lc-T-3,lc-S-0,lc-S-1,lc-S-2,lc-S-3,lc-alpha-0,lc-alpha-1,lc-alpha-2,lc-alpha-3,D_lc-chi-0,D_lc-chi-1,D_lc-chi-2,D_lc-chi-3,D_lc-Z-0,D_lc-Z-1,D_lc-Z-2,D_lc-Z-3,D_lc-I-0,D_lc-I-1,D_lc-I-2,D_lc-I-3,D_lc-T-0,D_lc-T-1,D_lc-T-2,D_lc-T-3,D_lc-S-0,D_lc-S-1,D_lc-S-2,D_lc-S-3,D_lc-alpha-0,D_lc-alpha-1,D_lc-alpha-2,D_lc-alpha-3,func-chi-0,func-chi-1,func-chi-2,func-chi-3,func-Z-0,func-Z-1,func-Z-2,func-Z-3,func-I-0,func-I-1,func-I-2,func-I-3,func-T-0,func-T-1,func-T-2,func-T-3,func-S-0,func-S-1,func-S-2,func-S-3,func-alpha-0,func-alpha-1,func-alpha-2,func-alpha-3,D_func-chi-0,D_func-chi-1,D_func-chi-2,D_func-chi-3,D_func-Z-0,D_func-Z-1,D_func-Z-2,D_func-Z-3,D_func-I-0,D_func-I-1,D_func-I-2,D_func-I-3,D_func-T-0,D_func-T-1,D_func-T-2,D_func-T-3,D_func-S-0,D_func-S-1,D_func-S-2,D_func-S-3,D_func-alpha-0,D_func-alpha-1,D_func-alpha-2,D_func-alpha-3
182.0,13.442,0.0,0.0,-4.87597114,12.68579181,0.0,-4.282884079,-6.34287448,12.6825413,2162.657551,3.97688,3.23059,3.95261,1.5554,0.383,0.246239,227.5127,413.216,852.3968,1293.136,3842.0,7760.0,12626.0,12412.0,29.0,60.0,106.0,168.0,166.0,452.0,696.0,800.0,19.0501,44.0516,75.105,98.476,2.7225,25.608,28.105,62.051,900.0,1080.0,2080.0,2300.0,1.0,4.666666667,7.333333333,13.33333333,22.66666667,58.66666667,106.6666667,146.6666667,1.7161,4.497666667,7.641666667,11.79,0.0,-7.82,-4.933333333,-15.60666667,0.0,104.0,150.6666667,323.3333333,0.0,0.0,0.0,0.0,0.0,10.66666667,14.0,33.33333333,0.0,2.68,3.773333333,8.466666667,145.8482,291.2407,440.8768,510.2925,632.0,1276.0,1756.0,1728.0,21.0,43.0,65.0,79.0,108.0,261.0,353.0,365.0,9.2613,21.1997,30.0437,32.5395,10.9696,11.016,23.36373333,18.73866667,59.0,60.0,107.3333333,82.66666667,1.0,1.333333333,2.666666667,2.333333333,2.0,6.0,8.0,7.333333333,0.542766667,0.759733333,1.3,1.126966667,36.98,95.67333333,136.635076,129.9617427,0.0,0.92,1.48,1.91,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.333333333,-2.333333333,0.0,-0.04,0.213333333,0.193333333,0.0,-6.6,-4.671406667,-7.371406667,7.457066667,9.725733333,12.8868,13.58533333,40.16666667,52.33333333,70.0,64.33333333,0.666666667,1.0,1.333333333,1.666666667,2.0,4.0,5.0,7.0,0.3602,0.554933333,0.74,0.8471,23.17166667,50.065,71.86333333,98.88087133,0.0,0.23,0.608333333,1.333333333,0.0,0.5,1.333333333,4.333333333,0.0,0.0,0.0,0.0,0.0,-0.333333333,-1.0,-1.333333333,0.0,-0.01,-0.026666667,0.08,0.0,-1.65,-4.3,-6.335703333
182.0,13.435,0.0,0.0,-4.302101032,13.49024972,0.0,-4.566449481,-6.745124857,12.342,2236.882654,4.50039,3.68191,4.49771,1.50379,0.4102,0.272778,227.5127,413.216,852.3968,1293.136,3842.0,7760.0,12626.0,12412.0,29.0,60.0,106.0,168.0,166.0,452.0,696.0,800.0,19.0501,44.0516,75.105,98.476,2.7225,25.608,28.105,62.051,900.0,1080.0,2080.0,2300.0,1.0,4.666666667,7.333333333,13.33333333,22.66666667,58.66666667,106.6666667,146.6666667,1.7161,4.497666667,7.641666667,11.79,0.0,-7.82,-4.933333333,-15.60666667,0.0,104.0,150.6666667,323.3333333,0.0,0.0,0.0,0.0,0.0,10.66666667,14.0,33.33333333,0.0,2.68,3.773333333,8.466666667,145.8482,291.2407,440.8768,510.2925,632.0,1276.0,1756.0,1728.0,21.0,43.0,65.0,79.0,108.0,261.0,353.0,365.0,9.2613,21.1997,30.0437,32.5395,10.9696,11.016,23.36373333,18.73866667,59.0,60.0,107.3333333,82.66666667,1.0,1.333333333,2.666666667,2.333333333,2.0,6.0,8.0,7.333333333,0.542766667,0.759733333,1.3,1.126966667,36.98,95.67333333,136.635076,129.9617427,0.0,0.92,1.48,1.91,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.333333333,-2.333333333,0.0,-0.04,0.213333333,0.193333333,0.0,-6.6,-4.671406667,-7.371406667,7.457066667,9.725733333,12.8868,13.58533333,40.16666667,52.33333333,70.0,64.33333333,0.666666667,1.0,1.333333333,1.666666667,2.0,4.0,5.0,7.0,0.3602,0.554933333,0.74,0.8471,23.17166667,50.065,71.86333333,98.88087133,0.0,0.23,0.608333333,1.333333333,0.0,0.5,1.333333333,4.333333333,0.0,0.0,0.0,0.0,0.0,-0.333333333,-1.0,-1.333333333,0.0,-0.01,-0.026666667,0.08,0.0,-1.65,-4.3,-6.335703333
178.0,13.838,0.0,0.0,-4.058221592,13.23582916,0.0,-5.033484988,-6.281626952,11.96417953,2191.328062,4.21373,3.61145,4.21373,1.53199,0.4018,0.262273,227.5127,413.216,852.3968,1293.136,3842.0,7760.0,12626.0,12412.0,29.0,60.0,106.0,168.0,166.0,452.0,696.0,800.0,19.0501,44.0516,75.105,98.476,2.7225,25.608,28.105,62.051,900.0,1080.0,2080.0,2300.0,1.0,4.666666667,7.333333333,13.33333333,22.66666667,58.66666667,106.6666667,146.6666667,1.7161,4.497666667,7.641666667,11.79,0.0,-7.82,-4.933333333,-15.60666667,0.0,104.0,150.6666667,323.3333333,0.0,0.0,0.0,0.0,0.0,10.66666667,14.0,33.33333333,0.0,2.68,3.773333333,8.466666667,163.9179429,330.1508,508.5949143,602.79,721.7142857,1472.0,2061.714286,2112.0,23.42857143,48.57142857,74.85714286,93.14285714,124.0,306.2857143,425.1428571,461.1428571,10.50611429,24.24142857,35.02645714,39.234,11.12669091,10.608,22.86225455,18.52145455,59.90909091,57.81818182,108.1818182,85.09090909,1.0,1.272727273,2.545454545,2.272727273,1.818181818,5.454545455,7.272727273,7.090909091,0.540972727,0.7238,1.262727273,1.126463636,35.36363636,89.16727273,127.7886985,128.1105167,0.0,0.914545455,1.372727273,1.886363636,0.0,2.0,5.272727273,6.454545455,0.0,0.0,0.0,0.0,0.0,-2.0,-1.454545455,-2.636363636,0.0,-0.04,0.167272727,0.143636364,0.0,-6.490909091,-4.912969091,-8.212969091,8.134981818,10.60989091,14.05832727,14.82036364,43.81818182,57.09090909,76.36363636,70.18181818,0.727272727,1.090909091,1.454545455,1.818181818,2.181818182,4.363636364,5.454545455,7.636363636,0.392945455,0.605381818,0.807272727,0.924109091,25.27818182,54.61636364,78.39636364,107.8700415,0.0,0.250909091,0.663636364,1.454545455,0.0,0.545454545,1.454545455,4.727272727,0.0,0.0,0.0,0.0,0.0,-0.363636364,-1.090909091,-1.454545455,0.0,-0.010909091,-0.029090909,0.087272727,0.0,-1.8,-4.690909091,-6.911676364
868.0,23.9647,0.0,0.0,0.0,23.9647,0.0,0.0,0.0,23.9647,13763.09127,7.59422,5.54094,7.13554,1.15475,0.5516,0.477677,203.7418,392.16,843.666,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.3495,44.092,76.776,102.5796,2.7225,22.704,20.79,63.7065,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161,3.8252,8.1744,11.6328,0.0,-7.16,-2.7,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.32,1.62,6.84,472.7457,966.144,1600.3668,2054.112,1980.0,4128.0,6072.0,6768.0,69.0,144.0,236.0,312.0,380.0,952.0,1376.0,1560.0,29.2461,69.608,104.7596,125.9544,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.0,-6.0,-12.0,11.8336,17.544,41.452,58.996,64.0,96.0,160.0,256.0,1.0,2.0,5.0,7.0,4.0,14.0,24.0,40.0,0.5329,1.1242,2.2265,3.3507,28.09,119.78,227.445366,347.225366,0.0,1.78,5.15,6.93,0.0,4.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,-3.0,-2.0,-6.0,0.0,-0.08,0.6,0.52,0.0,-12.0,-16.41422,-28.41422
434.0,26.669,0.0,0.0,13.3345,23.09603149,0.0,13.3345,7.698677166,28.874,17784.8844,16.8836,10.60985,16.8836,0.446812,0.8274,1.85179,203.7418,392.16,843.666,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.3495,44.092,76.776,102.5796,2.7225,22.704,20.79,63.7065,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161,3.8252,8.1744,11.6328,0.0,-7.16,-2.7,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.32,1.62,6.84,472.7457,966.144,1600.3668,2054.112,1980.0,4128.0,6072.0,6768.0,69.0,144.0,236.0,312.0,380.0,952.0,1376.0,1560.0,29.2461,69.608,104.7596,125.9544,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.0,-6.0,-12.0,11.8336,17.544,41.452,58.996,64.0,96.0,160.0,256.0,1.0,2.0,5.0,7.0,4.0,14.0,24.0,40.0,0.5329,1.1242,2.2265,3.3507,28.09,119.78,227.445366,347.225366,0.0,1.78,5.15,6.93,0.0,4.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,-3.0,-2.0,-6.0,0.0,-0.08,0.6,0.52,0.0,-12.0,-16.41422,-28.41422
138.0,14.68695996,0.0,0.0,-4.895653322,13.84682898,0.0,-4.895653322,-6.92341449,11.99170566,2438.727071,11.41122,3.07342,11.41122,0.903406,0.6262,0.693155,92.5208,169.7536,239.6232,372.096,1213.0,2184.0,3468.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.5808,16.8,27.0164,27.72,3.5344,22.8608,38.352,77.7568,729.0,756.0,1296.0,2160.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,176.0,1.5876,3.78,7.7616,13.4064,0.0,-4.64,-5.36,-11.28,0.0,80.0,168.0,352.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,20.0,0.0,2.04,3.92,9.52,68.6932,144.126,218.4012,165.138,247.0,540.0,672.0,282.0,11.0,22.0,34.0,26.0,56.0,126.0,144.0,94.0,4.1811,9.8406,12.897,8.225,9.2416,15.504,31.4336,26.752,49.0,84.0,140.0,28.0,1.0,2.0,4.0,4.0,4.0,12.0,20.0,8.0,0.5625,1.155,1.995,1.11,54.76,167.24,255.352614,133.410456,0.0,0.98,1.82,3.36,0.0,2.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,4.0,0.0,-0.04,0.34,1.52,0.0,-7.8,-4.90711,11.57156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.0,14.68695996,0.0,0.0,-4.895653322,13.84682898,0.0,-4.895653322,-6.92341449,11.99170566,2438.727071,11.40059,3.10211,11.40059,0.902033,0.627,0.695097,92.5208,169.7536,239.6232,372.096,1213.0,2184.0,3468.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.5808,16.8,27.0164,27.72,3.5344,22.8608,38.352,76.37813333,729.0,756.0,1296.0,2151.0,1.0,4.0,8.0,15.66666667,16.0,48.0,94.66666667,173.3333333,1.5876,3.78,7.7616,13.251,0.0,-4.64,-5.36,-11.17333333,0.0,80.0,168.0,343.3333333,0.0,0.0,0.0,0.0,0.0,4.0,8.333333333,19.33333333,0.0,2.04,3.92,9.223333333,67.88653333,142.256,214.3018667,159.4253333,246.8333333,538.0,667.6666667,277.3333333,10.83333333,21.66666667,33.33333333,25.0,55.0,123.3333333,140.3333333,90.66666667,4.158283333,9.745633333,12.70953333,7.9919,9.2416,15.504,30.87626667,26.19466667,49.0,84.0,139.4166667,27.41666667,1.0,2.0,3.916666667,3.916666667,4.0,11.83333333,19.66666667,7.833333333,0.5625,1.155,1.971875,1.086875,54.76,167.24,252.5732295,130.6310715,0.0,0.98,1.75,3.29,0.0,2.0,7.5,23.5,0.0,0.0,0.0,0.0,0.0,-1.916666667,-2.0,3.916666667,0.0,-0.04,0.308333333,1.488333333,0.0,-7.8,-5.148184167,11.33048583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600.0,18.4882,0.0,0.0,0.0,26.6407,0.0,0.0,-13.32035,23.07152297,11363.61539,10.85901,8.03963,10.85901,1.03314,0.61,0.590432,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,69.861,900.0,840.0,1440.0,2460.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,160.0,1.7161,3.93,8.0696,13.886,0.0,-5.56,-7.2,-15.94,0.0,92.0,192.0,398.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,24.0,0.0,2.24,4.32,10.36,84.3901,175.4707,260.733,234.2869,370.0,784.0,1056.0,760.0,12.0,25.0,37.0,35.0,62.0,147.0,191.0,143.0,5.3828,12.4371,17.2601,13.6959,9.2416,15.504,32.1784,24.8976,49.0,84.0,143.5,105.0,1.0,2.0,4.0,3.0,4.0,12.0,18.0,10.0,0.5625,1.155,1.9875,1.4025,54.76,167.24,240.922614,156.192614,0.0,0.98,1.575,0.93,0.0,2.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,1.0,0.0,-0.04,0.35,0.38,0.0,-7.8,-2.95711,1.09289,5.4848,8.263733333,9.949066667,9.555733333,29.5,44.33333333,53.66666667,51.33333333,0.5,0.833333333,1.0,1.0,1.833333333,3.5,3.333333333,4.333333333,0.271383333,0.46125,0.5525,0.5575,18.49,40.08333333,47.58,54.02,0.0,0.081666667,0.296666667,0.43,0.0,0.166666667,0.666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.333333333,-0.666666667,0.0,-0.003333333,-0.013333333,-0.02,0.0,-0.65,-2.0,-2.7
432.0,18.0208,0.0,0.0,0.0,27.0111,0.0,0.0,-13.50555,23.39229878,11386.47351,15.24588,13.37948,15.24588,0.777112,0.7284,0.937316,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,67.32,900.0,840.0,1440.0,1980.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,136.0,1.7161,3.93,8.0696,12.3402,0.0,-5.56,-7.2,-14.4,0.0,92.0,192.0,414.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,30.0,0.0,2.24,4.32,11.54,59.5279,120.2096,168.6876,104.3692,253.0,518.0,612.0,226.0,8.5,17.0,23.5,16.0,40.5,90.0,103.5,44.0,3.68725,8.209,10.27975,5.0506,9.2416,15.504,31.008,11.9168,49.0,84.0,115.5,35.0,1.0,2.0,4.0,1.5,4.0,12.0,15.0,3.0,0.5625,1.155,1.76625,0.55125,54.76,167.24,210.4370745,52.962614,0.0,0.98,1.96,0.64,0.0,2.0,11.5,5.5,0.0,0.0,0.0,0.0,0.0,-2.0,0.5,1.5,0.0,-0.04,0.645,0.39,0.0,-7.8,1.1625575,3.94289,2.7424,4.131866667,4.974533333,4.777866667,14.75,22.16666667,26.83333333,25.66666667,0.25,0.416666667,0.5,0.5,0.916666667,1.75,1.666666667,2.166666667,0.135691667,0.230625,0.27625,0.27875,9.245,20.04166667,23.79,27.01,0.0,0.040833333,0.148333333,0.215,0.0,0.083333333,0.333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.166666667,-0.333333333,0.0,-0.001666667,-0.006666667,-0.01,0.0,-0.325,-1.0,-1.35
432.0,18.0208,0.0,0.0,0.0,27.0111,0.0,0.0,-13.50555,23.39229878,11386.47351,15.27666,13.37931,15.27666,0.777112,0.727,0.935515,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,67.32,900.0,840.0,1440.0,1980.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,136.0,1.7161,3.93,8.0696,12.3402,0.0,-5.56,-7.2,-14.4,0.0,92.0,192.0,414.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,30.0,0.0,2.24,4.32,11.54,59.5279,120.2096,168.6876,104.3692,253.0,518.0,612.0,226.0,8.5,17.0,23.5,16.0,40.5,90.0,103.5,44.0,3.68725,8.209,10.27975,5.0506,9.2416,15.504,31.008,11.9168,49.0,84.0,115.5,35.0,1.0,2.0,4.0,1.5,4.0,12.0,15.0,3.0,0.5625,1.155,1.76625,0.55125,54.76,167.24,210.4370745,52.962614,0.0,0.98,1.96,0.64,0.0,2.0,11.5,5.5,0.0,0.0,0.0,0.0,0.0,-2.0,0.5,1.5,0.0,-0.04,0.645,0.39,0.0,-7.8,1.1625575,3.94289,2.7424,4.131866667,4.974533333,4.777866667,14.75,22.16666667,26.83333333,25.66666667,0.25,0.416666667,0.5,0.5,0.916666667,1.75,1.666666667,2.166666667,0.135691667,0.230625,0.27625,0.27875,9.245,20.04166667,23.79,27.01,0.0,0.040833333,0.148333333,0.215,0.0,0.083333333,0.333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.166666667,-0.333333333,0.0,-0.001666667,-0.006666667,-0.01,0.0,-0.325,-1.0,-1.35
210.0,11.1248,0.0,0.0,5.562377113,16.73194442,0.0,5.562406316,1.808802003,16.63387732,3096.222194,5.04878,3.9878,4.84113,1.55276,0.443,0.285298,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,71.478,900.0,840.0,1440.0,2520.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,160.0,1.7161,3.93,8.0696,13.8336,0.0,-5.56,-7.2,-16.92,0.0,92.0,192.0,396.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,24.0,0.0,2.24,4.32,10.4,80.5795,154.7954,220.4148,173.5408,385.0,740.0,978.0,670.0,10.0,20.0,28.0,22.0,48.0,108.0,126.0,74.0,4.8058,10.2904,13.6204,9.2134,9.2416,15.504,32.9232,27.6032,49.0,84.0,147.0,119.0,1.0,2.0,4.0,3.0,4.0,12.0,18.0,6.0,0.5625,1.155,1.98,1.3725,54.76,167.24,226.492614,111.792614,0.0,0.98,1.33,0.04,0.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,3.0,0.0,-0.04,0.36,0.42,0.0,-7.8,-1.00711,7.09289,10.9696,16.52746667,19.89813333,19.11146667,59.0,88.66666667,107.3333333,102.6666667,1.0,1.666666667,2.0,2.0,3.666666667,7.0,6.666666667,8.666666667,0.542766667,0.9225,1.105,1.115,36.98,80.16666667,95.16,108.04,0.0,0.163333333,0.593333333,0.86,0.0,0.333333333,1.333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.666666667,-1.333333333,0.0,-0.006666667,-0.026666667,-0.04,0.0,-1.3,-4.0,-5.4
132.0,9.787,0.0,0.0,-3.262327095,15.92385767,0.0,-3.26234581,-7.961921407,13.79046098,2149.199146,4.42847,3.33732,4.42542,1.47072,0.5428,0.36907,48.1032,85.12,83.2532,62.016,1083.0,1148.0,1634.0,336.0,7.0,12.0,14.0,8.0,26.0,48.0,38.0,24.0,5.401,8.76,11.9974,4.62,3.61,11.552,19.38,42.674,841.0,406.0,696.0,1276.0,1.0,2.0,4.0,8.0,4.0,12.0,24.0,32.0,1.9044,2.07,4.2504,7.2312,0.0,-2.28,-2.6,-7.26,0.0,44.0,92.0,188.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,0.0,0.0,1.26,2.44,5.8,70.8468,139.23,201.9686,170.093,309.0,612.0,782.0,512.0,10.0,20.0,28.0,26.0,48.0,108.0,126.0,90.0,4.4402,9.8252,12.5716,9.681,9.2416,15.504,34.1392,14.44,49.0,84.0,154.0,49.0,1.0,2.0,4.0,2.0,4.0,12.0,14.0,8.0,0.5625,1.155,1.965,0.855,54.76,167.24,210.952614,116.972614,0.0,0.98,0.93,1.33,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,0.0,-0.04,0.38,0.36,0.0,-7.8,1.09289,-1.00711,11.8336,8.772,20.9152,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,78.44,119.78,0.0,0.89,0.8,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.0,-4.2,-12.0
600.0,26.13178462,0.0,0.0,-8.710594873,24.63698093,0.0,-8.710594873,-12.31849046,21.33625136,13736.45527,17.36935,5.40179,17.36935,1.04037,0.6542,0.628815,165.1869,333.8376,875.1856,1311.924,3188.0,7104.0,11068.0,7152.0,21.0,48.0,104.0,160.0,152.0,456.0,764.0,632.0,13.6868,36.0032,71.8752,91.2912,2.8561,43.8048,51.714,75.9148,2304.0,2880.0,3456.0,4224.0,1.0,8.0,12.0,16.0,64.0,160.0,288.0,288.0,2.1904,8.7616,13.6752,15.5104,0.0,-12.4,-10.32,-17.88,0.0,324.0,504.0,680.0,0.0,0.0,0.0,0.0,0.0,44.0,60.0,92.0,0.0,5.92,8.52,13.2,89.1829,169.779,249.9014,244.6758,409.0,780.0,1046.0,912.0,12.0,24.0,34.0,34.0,58.0,132.0,156.0,130.0,5.566,12.1352,16.0058,14.1842,10.5376,12.138,26.0196,28.1352,56.5,66.0,126.0,136.5,1.0,1.5,3.0,3.0,2.5,7.5,11.0,8.0,0.5477,0.85855,1.545,1.5225,41.425,113.565,171.666307,136.926307,0.0,0.935,1.355,0.665,0.0,2.0,5.0,3.5,0.0,0.0,0.0,0.0,0.0,-2.0,-1.5,0.0,0.0,-0.04,0.15,0.18,0.0,-6.9,-5.453555,-0.503555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,8.4653,0.0,0.0,0.0,9.9387,0.0,0.0,-0.245466179,25.11380042,2112.926421,3.86175,3.03502,3.84974,1.5862,0.4274,0.26945,292.3768,621.4016,1385.9696,1683.2608,5087.0,11936.0,19880.0,22912.0,33.0,84.0,150.0,220.0,258.0,780.0,1268.0,1508.0,22.5472,63.218,104.0354,140.8608,3.5344,31.04256,26.86896,67.74768,729.0,1036.8,2235.6,2268.0,1.0,4.8,6.4,11.2,23.6,62.8,107.2,134.0,1.5876,4.41504,7.08624,10.44288,0.0,-7.488,-2.26,-14.98,0.0,91.2,90.0,218.4,0.0,0.0,0.0,0.0,0.0,10.8,10.4,28.0,0.0,2.544,2.44,5.824,243.9313,464.202,749.3458,925.854,1132.0,2160.0,3274.0,3504.0,33.0,68.0,108.0,140.0,176.0,436.0,628.0,716.0,15.4377,34.8964,52.2924,62.3084,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
